epoch,iso,http_code,latency_ms
1782551709,2026-06-27T09:15:09Z,200,4.9
1782551710,2026-06-27T09:15:10Z,200,4.9
1782551711,2026-06-27T09:15:11Z,200,3.0
1782551712,2026-06-27T09:15:12Z,200,1.8
1782551713,2026-06-27T09:15:13Z,200,1.5
1782551714,2026-06-27T09:15:14Z,200,3.2
1782551715,2026-06-27T09:15:15Z,200,2.3
1782551716,2026-06-27T09:15:16Z,200,5.2
1782551717,2026-06-27T09:15:17Z,200,2.8
1782551718,2026-06-27T09:15:18Z,200,2.7
1782551719,2026-06-27T09:15:19Z,200,1.4
1782551720,2026-06-27T09:15:20Z,200,1.8
1782551721,2026-06-27T09:15:21Z,200,1.3
1782551722,2026-06-27T09:15:22Z,200,3.4
1782551723,2026-06-27T09:15:23Z,200,4.1
1782551724,2026-06-27T09:15:24Z,200,2.9
1782551725,2026-06-27T09:15:25Z,200,1.9
1782551726,2026-06-27T09:15:26Z,200,2.0
1782551727,2026-06-27T09:15:27Z,200,1.7
1782551729,2026-06-27T09:15:29Z,200,3.6
1782551730,2026-06-27T09:15:30Z,200,1.6
1782551731,2026-06-27T09:15:31Z,200,3.0
1782551732,2026-06-27T09:15:32Z,200,2.4
1782551733,2026-06-27T09:15:33Z,200,2.9
1782551734,2026-06-27T09:15:34Z,200,5.6
1782551735,2026-06-27T09:15:35Z,200,3.1
1782551736,2026-06-27T09:15:36Z,200,1.8
1782551737,2026-06-27T09:15:37Z,200,2.0
1782551738,2026-06-27T09:15:38Z,200,5.4
1782551739,2026-06-27T09:15:39Z,200,4.7
1782551740,2026-06-27T09:15:40Z,200,2.4
1782551741,2026-06-27T09:15:41Z,200,2.6
1782551742,2026-06-27T09:15:42Z,200,3.1
1782551743,2026-06-27T09:15:43Z,200,1.7
1782551744,2026-06-27T09:15:44Z,200,3.1
1782551745,2026-06-27T09:15:45Z,200,2.7
1782551746,2026-06-27T09:15:46Z,200,2.0
1782551747,2026-06-27T09:15:47Z,200,1.8
1782551748,2026-06-27T09:15:48Z,200,4.0
1782551749,2026-06-27T09:15:49Z,200,2.6
1782551750,2026-06-27T09:15:50Z,200,2.4
1782551751,2026-06-27T09:15:51Z,200,3.7
1782551752,2026-06-27T09:15:52Z,200,1.7
1782551753,2026-06-27T09:15:53Z,200,2.4
1782551754,2026-06-27T09:15:54Z,200,1.6
1782551755,2026-06-27T09:15:55Z,200,3.8
1782551756,2026-06-27T09:15:56Z,200,3.6
1782551757,2026-06-27T09:15:57Z,200,1.4
1782551758,2026-06-27T09:15:58Z,200,2.1
1782551759,2026-06-27T09:15:59Z,200,2.5
1782551760,2026-06-27T09:16:00Z,200,3.7
1782551761,2026-06-27T09:16:01Z,200,2.3
1782551762,2026-06-27T09:16:02Z,200,1.7
1782551764,2026-06-27T09:16:04Z,200,2.1
1782551765,2026-06-27T09:16:05Z,200,2.5
1782551766,2026-06-27T09:16:06Z,200,3.1
1782551767,2026-06-27T09:16:07Z,200,3.9
1782551768,2026-06-27T09:16:08Z,200,1.9
1782551769,2026-06-27T09:16:09Z,200,2.7
1782551770,2026-06-27T09:16:10Z,200,3.5
1782551771,2026-06-27T09:16:11Z,200,7.6
1782551772,2026-06-27T09:16:12Z,200,3.2
1782551773,2026-06-27T09:16:13Z,200,3.2
1782551774,2026-06-27T09:16:14Z,200,4.2
1782551775,2026-06-27T09:16:15Z,200,1.9
1782551776,2026-06-27T09:16:16Z,200,3.3
1782551777,2026-06-27T09:16:17Z,200,3.1
1782551778,2026-06-27T09:16:18Z,200,3.1
1782551779,2026-06-27T09:16:19Z,200,3.6
1782551780,2026-06-27T09:16:20Z,200,1.9
1782551781,2026-06-27T09:16:21Z,200,4.6
1782551782,2026-06-27T09:16:22Z,200,4.4
1782551783,2026-06-27T09:16:23Z,200,1.5
1782551784,2026-06-27T09:16:24Z,200,1.8
1782551785,2026-06-27T09:16:25Z,200,1.6
1782551786,2026-06-27T09:16:26Z,200,4.4
1782551787,2026-06-27T09:16:27Z,200,2.3
1782551788,2026-06-27T09:16:28Z,200,1.9
1782551789,2026-06-27T09:16:29Z,200,1.4
