epoch,iso,http_code,latency_ms
1782405651,2026-06-25T16:40:51Z,200,6.2
1782405656,2026-06-25T16:40:56Z,200,3.3
1782405661,2026-06-25T16:41:01Z,200,3.4
1782405666,2026-06-25T16:41:06Z,200,4.2
1782405671,2026-06-25T16:41:11Z,200,3.5
1782405676,2026-06-25T16:41:16Z,200,5.2
1782405681,2026-06-25T16:41:21Z,200,4.8
1782405686,2026-06-25T16:41:26Z,200,7.9
1782405691,2026-06-25T16:41:31Z,200,4.0
1782405696,2026-06-25T16:41:36Z,200,3.5
1782405701,2026-06-25T16:41:41Z,200,7.7
1782405706,2026-06-25T16:41:46Z,200,3.5
1782405711,2026-06-25T16:41:51Z,200,3.3
1782405716,2026-06-25T16:41:56Z,200,3.6
1782405721,2026-06-25T16:42:01Z,200,2.4
1782405726,2026-06-25T16:42:06Z,200,4.5
1782405731,2026-06-25T16:42:11Z,200,6.3
1782405736,2026-06-25T16:42:16Z,200,3.3
1782405742,2026-06-25T16:42:22Z,200,3.5
1782405747,2026-06-25T16:42:27Z,200,3.1
1782405752,2026-06-25T16:42:32Z,200,3.3
1782405757,2026-06-25T16:42:37Z,200,3.3
1782405762,2026-06-25T16:42:42Z,200,4.0
1782405767,2026-06-25T16:42:47Z,200,2.8
1782405772,2026-06-25T16:42:52Z,200,3.0
1782405777,2026-06-25T16:42:57Z,200,2.8
1782405782,2026-06-25T16:43:02Z,200,6.9
1782405787,2026-06-25T16:43:07Z,200,4.6
1782405792,2026-06-25T16:43:12Z,200,5.3
1782405797,2026-06-25T16:43:17Z,200,4.2
1782405802,2026-06-25T16:43:22Z,200,4.8
1782405807,2026-06-25T16:43:27Z,200,2.1
1782405812,2026-06-25T16:43:32Z,200,3.7
1782405817,2026-06-25T16:43:37Z,200,3.2
1782405822,2026-06-25T16:43:42Z,200,6.1
1782405827,2026-06-25T16:43:47Z,200,5.7
1782405832,2026-06-25T16:43:52Z,200,8.0
1782405837,2026-06-25T16:43:57Z,200,4.1
1782405842,2026-06-25T16:44:02Z,200,5.4
1782405847,2026-06-25T16:44:07Z,200,13.1
1782405852,2026-06-25T16:44:12Z,200,5.3
1782405857,2026-06-25T16:44:17Z,200,2.4
1782405862,2026-06-25T16:44:22Z,200,3.9
1782405867,2026-06-25T16:44:27Z,200,4.0
1782405872,2026-06-25T16:44:32Z,200,5.3
1782405877,2026-06-25T16:44:37Z,200,3.5
1782405882,2026-06-25T16:44:42Z,200,2.9
1782405887,2026-06-25T16:44:47Z,200,5.9
1782405892,2026-06-25T16:44:52Z,200,4.6
1782405897,2026-06-25T16:44:57Z,200,3.4
1782405902,2026-06-25T16:45:02Z,200,3.8
1782405907,2026-06-25T16:45:07Z,200,4.3
1782405913,2026-06-25T16:45:13Z,200,6.2
1782405918,2026-06-25T16:45:18Z,200,3.1
1782405923,2026-06-25T16:45:23Z,200,2.1
1782405928,2026-06-25T16:45:28Z,200,4.4
1782405933,2026-06-25T16:45:33Z,200,3.9
1782405938,2026-06-25T16:45:38Z,200,2.2
1782405943,2026-06-25T16:45:43Z,200,3.8
1782405948,2026-06-25T16:45:48Z,200,3.9
1782405953,2026-06-25T16:45:53Z,200,2.4
1782405958,2026-06-25T16:45:58Z,200,3.4
1782405963,2026-06-25T16:46:03Z,200,3.4
1782405968,2026-06-25T16:46:08Z,200,3.7
1782405973,2026-06-25T16:46:13Z,200,2.0
1782405978,2026-06-25T16:46:18Z,200,3.3
1782405983,2026-06-25T16:46:23Z,200,3.8
1782405988,2026-06-25T16:46:28Z,200,3.2
