epoch,iso,http_code,latency_ms
1782554742,2026-06-27T10:05:42Z,200,1.4
1782554743,2026-06-27T10:05:43Z,200,1.0
1782554744,2026-06-27T10:05:44Z,200,1.6
1782554745,2026-06-27T10:05:45Z,200,1.2
1782554746,2026-06-27T10:05:46Z,200,1.3
1782554747,2026-06-27T10:05:47Z,200,1.8
1782554748,2026-06-27T10:05:48Z,200,1.3
1782554750,2026-06-27T10:05:50Z,200,1.6
1782554751,2026-06-27T10:05:51Z,200,1.0
1782554752,2026-06-27T10:05:52Z,200,1.1
1782554753,2026-06-27T10:05:53Z,200,1.1
1782554754,2026-06-27T10:05:54Z,200,1.2
1782554755,2026-06-27T10:05:55Z,200,0.9
1782554756,2026-06-27T10:05:56Z,200,0.8
1782554757,2026-06-27T10:05:57Z,200,0.7
1782554758,2026-06-27T10:05:58Z,200,1.8
1782554759,2026-06-27T10:05:59Z,200,1.4
1782554760,2026-06-27T10:06:00Z,200,1.4
1782554761,2026-06-27T10:06:01Z,200,1.2
1782554762,2026-06-27T10:06:02Z,200,0.8
1782554763,2026-06-27T10:06:03Z,200,0.9
1782554764,2026-06-27T10:06:04Z,200,1.2
1782554765,2026-06-27T10:06:05Z,200,1.1
1782554766,2026-06-27T10:06:06Z,200,0.7
1782554767,2026-06-27T10:06:07Z,200,1.1
1782554768,2026-06-27T10:06:08Z,200,1.3
1782554769,2026-06-27T10:06:09Z,200,1.4
1782554770,2026-06-27T10:06:10Z,200,1.3
1782554771,2026-06-27T10:06:11Z,200,0.7
1782554772,2026-06-27T10:06:12Z,200,1.5
1782554773,2026-06-27T10:06:13Z,200,0.6
1782554774,2026-06-27T10:06:14Z,200,0.6
1782554775,2026-06-27T10:06:15Z,200,1.1
1782554776,2026-06-27T10:06:16Z,200,1.9
1782554777,2026-06-27T10:06:17Z,200,0.7
1782554778,2026-06-27T10:06:18Z,200,1.1
1782554779,2026-06-27T10:06:19Z,200,0.8
1782554780,2026-06-27T10:06:20Z,200,1.1
1782554781,2026-06-27T10:06:21Z,200,1.3
1782554782,2026-06-27T10:06:22Z,200,1.3
1782554784,2026-06-27T10:06:24Z,200,0.9
1782554785,2026-06-27T10:06:25Z,200,0.7
1782554786,2026-06-27T10:06:26Z,200,1.4
1782554787,2026-06-27T10:06:27Z,200,0.9
1782554788,2026-06-27T10:06:28Z,200,1.6
1782554789,2026-06-27T10:06:29Z,200,0.7
1782554790,2026-06-27T10:06:30Z,200,1.4
1782554791,2026-06-27T10:06:31Z,200,1.6
1782554792,2026-06-27T10:06:32Z,200,1.3
1782554793,2026-06-27T10:06:33Z,200,1.2
1782554794,2026-06-27T10:06:34Z,200,1.4
1782554795,2026-06-27T10:06:35Z,200,1.4
1782554796,2026-06-27T10:06:36Z,200,0.7
1782554797,2026-06-27T10:06:37Z,200,0.6
1782554798,2026-06-27T10:06:38Z,200,1.5
1782554799,2026-06-27T10:06:39Z,200,0.8
1782554800,2026-06-27T10:06:40Z,200,1.3
1782554801,2026-06-27T10:06:41Z,200,1.4
1782554802,2026-06-27T10:06:42Z,200,1.8
1782554803,2026-06-27T10:06:43Z,200,0.7
1782554804,2026-06-27T10:06:44Z,200,1.4
1782554805,2026-06-27T10:06:45Z,200,1.2
